,index,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,imageLink,category,cardName,s3_file_name,s3_link,rgb
45,2649,2649,2649,243,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw0bae1f79/images/finished-goods/Best-Dad-Award-Spanish-Fathers-Day-Card_699FTH1106_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,best-dad-award-spanish-fathers-day-card,best-dad-award-spanish-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/best-dad-award-spanish-fathers-day-card,[254.53849361 254.49332963 254.38173986]
46,3964,3964,3983,71,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4b84c0e6/images/finished-goods/Pretty-Flowers-Celebrating-You-Birthday-Card-root-299FBD8215_FBD8215_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,pretty-flowers-celebrating-you-birthday-card-root-299fbd8215,pretty-flowers-celebrating-you-birthday-card-root-299fbd8215,https://greeting-card-images.s3.amazonaws.com/pretty-flowers-celebrating-you-birthday-card-root-299fbd8215,[254.61653085 254.43073341 254.35844005]
47,4252,4252,4261,349,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw92bc4036/images/finished-goods/You-See-the-Good-in-Everyone-FrenchLanguage-Birthday-Card-root-1099LDQ1020_LDQ1020_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,you-see-the-good-in-everyone-frenchlanguage-birthday-card-root-1099ldq1020,you-see-the-good-in-everyone-frenchlanguage-birthday-card-root-1099ldq1020,https://greeting-card-images.s3.amazonaws.com/you-see-the-good-in-everyone-frenchlanguage-birthday-card-root-1099ldq1020,[254.47292635 254.51267437 254.30478476]
48,3424,3424,3426,496,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw5dfd6f68/images/finished-goods/Wonder-Woman-SpanishLanguage-Mothers-Day-Card-root-499MTH7362_MTH7362_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,wonder-woman-spanishlanguage-mothers-day-card-root-499mth7362,wonder-woman-spanishlanguage-mothers-day-card-root-499mth7362,https://greeting-card-images.s3.amazonaws.com/wonder-woman-spanishlanguage-mothers-day-card-root-499mth7362,[254.65024396 254.21516125 254.26930858]
49,2381,2381,2380,407,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw35db33a0/images/finished-goods/Elegant-Ornaments-Christmas-Card-for-Wife-root-629XXO1363_XXO1363_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,elegant-ornaments-christmas-card-for-wife-root-629xxo1363,elegant-ornaments-christmas-card-for-wife-root-629xxo1363,https://greeting-card-images.s3.amazonaws.com/elegant-ornaments-christmas-card-for-wife-root-629xxo1363,[254.31646907 254.22326564 254.14532222]
50,101,101,79,79,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw024ff13c/images/finished-goods/Joy-Special-Boy-First-Communion-Card_200CDS8062_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Boy,joy-special-boy-first-communion-card,joy-special-boy-first-communion-card,https://greeting-card-images.s3.amazonaws.com/joy-special-boy-first-communion-card,[254.23269251 254.12616872 254.29005148]
51,4132,4132,4150,238,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw8fd15854/images/finished-goods/You-Are-a-Blessing-SpanishLanguage-Mothers-Day-Card-root-899MSI3766_PV.1.MSI3766.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Any+Woman,you-are-a-blessing-spanishlanguage-mothers-day-card-root-899msi3766,you-are-a-blessing-spanishlanguage-mothers-day-card-root-899msi3766,https://greeting-card-images.s3.amazonaws.com/you-are-a-blessing-spanishlanguage-mothers-day-card-root-899msi3766,[253.84899467 253.92860074 253.9115716 ]
52,2245,2245,2241,268,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd00e5e0e/images/finished-goods/Puppy-Love-Valentines-Day-Card-for-Wife-root-729VEE3486_VEE3486_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,puppy-love-valentines-day-card-for-wife-root-729vee3486,puppy-love-valentines-day-card-for-wife-root-729vee3486,https://greeting-card-images.s3.amazonaws.com/puppy-love-valentines-day-card-for-wife-root-729vee3486,[253.98772667 253.45378151 254.20919947]
53,3014,3014,3009,79,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw8be5c9d4/images/finished-goods/God-Chose-You-for-Our-Family-Religious-Mothers-Day-Card-root-729MDD5023_PV.1.MDD5023.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,god-chose-you-for-our-family-religious-mothers-day-card-root-729mdd5023,god-chose-you-for-our-family-religious-mothers-day-card-root-729mdd5023,https://greeting-card-images.s3.amazonaws.com/god-chose-you-for-our-family-religious-mothers-day-card-root-729mdd5023,[253.78419301 253.29700499 254.28968386]
54,2200,2200,2198,225,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw5d22349d/images/finished-goods/My-Promise-For-You-Christmas-Card-for-Wife-root-899XXO9993_XXO9993_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,my-promise-for-you-christmas-card-for-wife-root-899xxo9993,my-promise-for-you-christmas-card-for-wife-root-899xxo9993,https://greeting-card-images.s3.amazonaws.com/my-promise-for-you-christmas-card-for-wife-root-899xxo9993,[254.01476217 253.84942592 253.13898305]
55,4068,4068,4085,173,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwf1c8d522/images/finished-goods/beautiful-blossoms-birthday-card-for-her-root-349bih1515_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Any+Woman,beautiful-blossoms-birthday-card-for-her-root-349bih1515,beautiful-blossoms-birthday-card-for-her-root-349bih1515,https://greeting-card-images.s3.amazonaws.com/beautiful-blossoms-birthday-card-for-her-root-349bih1515,[254.25307498 253.30968829 253.18146588]
56,2174,2174,2168,195,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw708a591e/images/finished-goods/Love-For-My-Wife-Valentines-Day-Card-root-729VEE4452_VEE4452_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,love-for-my-wife-valentines-day-card-root-729vee4452,love-for-my-wife-valentines-day-card-root-729vee4452,https://greeting-card-images.s3.amazonaws.com/love-for-my-wife-valentines-day-card-root-729vee4452,[253.69006923 253.68866292 253.3466032 ]
57,4153,4153,4171,259,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw76128cd8/images/finished-goods/Designer-French-Poodle-Birthday-Card-for-Her_799LAD2491_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,designer-french-poodle-birthday-card-for-her,designer-french-poodle-birthday-card-for-her,https://greeting-card-images.s3.amazonaws.com/designer-french-poodle-birthday-card-for-her,[253.62561366 253.54076841 253.55240128]
58,3189,3189,3187,257,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw3dc96b2c/images/finished-goods/Pink-Flowers-and-Yellow-Butterfly-Mothers-Day-Card-from-Son-root-599MOA5347_PV.1.MOA5347.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,pink-flowers-and-yellow-butterfly-mothers-day-card-from-son-root-599moa5347,pink-flowers-and-yellow-butterfly-mothers-day-card-from-son-root-599moa5347,https://greeting-card-images.s3.amazonaws.com/pink-flowers-and-yellow-butterfly-mothers-day-card-from-son-root-599moa5347,[253.07209781 253.00617002 252.35260512]
59,1027,1027,982,166,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw7a81d2e2/images/finished-goods/son-and-family-root-299e2651_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Son,son-and-family-root-299e2651,son-and-family-root-299e2651,https://greeting-card-images.s3.amazonaws.com/son-and-family-root-299e2651,[253.29269783 253.19065078 251.37305225]
60,373,373,357,115,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw220776a0/images/finished-goods/Hello-Kitty-Youre-Amazing-Birthday-Card-for-Girl-root-299HKB4549_PV.1.HKB4549.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,hello-kitty-youre-amazing-birthday-card-for-girl-root-299hkb4549,hello-kitty-youre-amazing-birthday-card-for-girl-root-299hkb4549,https://greeting-card-images.s3.amazonaws.com/hello-kitty-youre-amazing-birthday-card-for-girl-root-299hkb4549,[253.26324238 252.60674157 251.4723114 ]
61,2264,2264,2260,287,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw39fd1f35/images/finished-goods/So-Many-Reasons-Large-SpanishLanguage-Pop-Up-Love-Card-12-root-699LFS1035_LFS1035_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,so-many-reasons-large-spanishlanguage-pop-up-love-card-12-root-699lfs1035,so-many-reasons-large-spanishlanguage-pop-up-love-card-12-root-699lfs1035,https://greeting-card-images.s3.amazonaws.com/so-many-reasons-large-spanishlanguage-pop-up-love-card-12-root-699lfs1035,[252.02664129 252.2123148  252.41022156]
62,1582,1582,1554,129,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw11b2ec82/images/finished-goods/To-a-Wonderful-Sister-and-Her-Family-Thanksgiving-Card-root-299TH6333_PV.1.TH6333.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Sister,to-a-wonderful-sister-and-her-family-thanksgiving-card-root-299th6333,to-a-wonderful-sister-and-her-family-thanksgiving-card-root-299th6333,https://greeting-card-images.s3.amazonaws.com/to-a-wonderful-sister-and-her-family-thanksgiving-card-root-299th6333,[252.73427914 253.04141104 250.84125767]
63,2155,2155,2146,173,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw2a301f11/images/finished-goods/Many-Compliments-Funny-Pop-Up-Birthday-Card-for-Wife-root-459FBD3134_FBD3134_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,many-compliments-funny-pop-up-birthday-card-for-wife-root-459fbd3134,many-compliments-funny-pop-up-birthday-card-for-wife-root-459fbd3134,https://greeting-card-images.s3.amazonaws.com/many-compliments-funny-pop-up-birthday-card-for-wife-root-459fbd3134,[251.92463264 251.74735345 252.51192921]
64,412,412,400,158,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw8884b7d9/images/finished-goods/Inspired-Words-SpanishLanguage-Religious-Quinceaera-Card-root-399BIH1670_PV.1.BIH1670.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,inspired-words-spanishlanguage-religious-quinceaera-card-root-399bih1670,inspired-words-spanishlanguage-religious-quinceaera-card-root-399bih1670,https://greeting-card-images.s3.amazonaws.com/inspired-words-spanishlanguage-religious-quinceaera-card-root-399bih1670,[253.46949153 252.08135593 250.03728814]
65,1645,1645,1629,4,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw260352dc/images/finished-goods/unicorn-birthday-card-for-niece-root-299hkb3486_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Niece,unicorn-birthday-card-for-niece-root-299hkb3486,unicorn-birthday-card-for-niece-root-299hkb3486,https://greeting-card-images.s3.amazonaws.com/unicorn-birthday-card-for-niece-root-299hkb3486,[251.88933486 250.33400229 251.88933486]
66,1214,1214,1175,139,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw63a5c15b/images/finished-goods/Floral-Heart-Birthday-Card-for-Daughter-root-599FBD4164_PV.1.FBD4164.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Daughter,floral-heart-birthday-card-for-daughter-root-599fbd4164,floral-heart-birthday-card-for-daughter-root-599fbd4164,https://greeting-card-images.s3.amazonaws.com/floral-heart-birthday-card-for-daughter-root-599fbd4164,[251.22748005 249.68643101 250.12713797]
67,3263,3263,3262,332,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwdeab8671/images/finished-goods/Youre-a-Blessing-Birthday-Card-for-Mom-root-899FBD5231_PV.1.FBD5231.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,youre-a-blessing-birthday-card-for-mom-root-899fbd5231,youre-a-blessing-birthday-card-for-mom-root-899fbd5231,https://greeting-card-images.s3.amazonaws.com/youre-a-blessing-birthday-card-for-mom-root-899fbd5231,[251.79645528 251.60786486 247.36998061]
68,377,377,361,119,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe3d2043c/images/finished-goods/Sweet-and-Sunny-Birthday-Card-for-Girl-root-359HKB4752_PV.1.HKB4752.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,sweet-and-sunny-birthday-card-for-girl-root-359hkb4752,sweet-and-sunny-birthday-card-for-girl-root-359hkb4752,https://greeting-card-images.s3.amazonaws.com/sweet-and-sunny-birthday-card-for-girl-root-359hkb4752,[251.76583572 249.50592562 248.27176134]
69,2714,2714,2714,308,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwc874782f/images/finished-goods/Big-on-Fun-and-Strong-on-Love-Fathers-Day-Card-root-299FD5753_PV.1.FD5753.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Father,big-on-fun-and-strong-on-love-fathers-day-card-root-299fd5753,big-on-fun-and-strong-on-love-fathers-day-card-root-299fd5753,https://greeting-card-images.s3.amazonaws.com/big-on-fun-and-strong-on-love-fathers-day-card-root-299fd5753,[252.21900452 251.45550528 245.86757164]
70,4154,4154,4172,260,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw0bfc922a/images/finished-goods/you-fabulous-bitch-root-349zzb6460_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Any+Woman,you-fabulous-bitch-root-349zzb6460,you-fabulous-bitch-root-349zzb6460,https://greeting-card-images.s3.amazonaws.com/you-fabulous-bitch-root-349zzb6460,[251.89972678 245.62595628 251.6579235 ]
71,1522,1522,1492,67,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw703624bd/images/finished-goods/Lemon-Wreath-Birthday-Card-for-Sister-root-499FBD8107_FBD8107_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Sister,lemon-wreath-birthday-card-for-sister-root-499fbd8107,lemon-wreath-birthday-card-for-sister-root-499fbd8107,https://greeting-card-images.s3.amazonaws.com/lemon-wreath-birthday-card-for-sister-root-499fbd8107,[251.73417722 246.75949367 249.81012658]
72,1543,1543,1514,89,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe77d9973/images/finished-goods/All-Youve-Learned-Birthday-Card-From-All-of-Us-root-499MHB8219_PV.1.MHB8219.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Sister,all-youve-learned-birthday-card-from-all-of-us-root-499mhb8219,all-youve-learned-birthday-card-from-all-of-us-root-499mhb8219,https://greeting-card-images.s3.amazonaws.com/all-youve-learned-birthday-card-from-all-of-us-root-499mhb8219,[250.930131   249.89956332 246.64978166]
73,427,427,418,176,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw0e8ce27e/images/finished-goods/Sofia-the-First-Royally-Perfect-Birthday-Card-root-299HKB4548_PV.1.HKB4548.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,sofia-the-first-royally-perfect-birthday-card-root-299hkb4548,sofia-the-first-royally-perfect-birthday-card-root-299hkb4548,https://greeting-card-images.s3.amazonaws.com/sofia-the-first-royally-perfect-birthday-card-root-299hkb4548,[250.67839664 246.16662783 250.0111862 ]
74,425,425,416,174,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw461b5900/images/finished-goods/Remembering-Jesus-First-Communion-Card-For-Girl-root-329CEY1174_PV.1.CEY1174.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,remembering-jesus-first-communion-card-for-girl-root-329cey1174,remembering-jesus-first-communion-card-for-girl-root-329cey1174,https://greeting-card-images.s3.amazonaws.com/remembering-jesus-first-communion-card-for-girl-root-329cey1174,[252.45694022 243.18541033 249.75177305]
75,3333,3333,3332,402,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw59ef902a/images/finished-goods/Quilled-Flowers-and-Lettering-Mothers-Day-Card_1299MSI8967_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,quilled-flowers-and-lettering-mothers-day-card,quilled-flowers-and-lettering-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/quilled-flowers-and-lettering-mothers-day-card,[248.1444817  248.49730281 248.60475288]
76,2082,2082,2065,92,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw2b9525cf/images/finished-goods/So-Thankful-For-a-Woman-Like-You-Birthday-Card-root-559FBD8157_PV.1.FBD8157.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Wife,so-thankful-for-a-woman-like-you-birthday-card-root-559fbd8157,so-thankful-for-a-woman-like-you-birthday-card-root-559fbd8157,https://greeting-card-images.s3.amazonaws.com/so-thankful-for-a-woman-like-you-birthday-card-root-559fbd8157,[252.32925448 250.97983231 241.62995695]
77,2830,2830,2830,424,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4435ad7d/images/finished-goods/Pink-Clothes-and-Toys-New-Baby-Girl-Card_799LAD2627_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,pink-clothes-and-toys-new-baby-girl-card,pink-clothes-and-toys-new-baby-girl-card,https://greeting-card-images.s3.amazonaws.com/pink-clothes-and-toys-new-baby-girl-card,[249.95770471 248.00296583 246.78362347]
